utt_id,text,context,speaker,show,label,split
1_6188,"Oh, my God, that's where I know you from.","Yeah, sure, come on in. Thanks. Want some mac and cheese? No. Lactose. Gas. Glass of wine? No. Sulfites. Migraines. Okay, well, I'd offer you Halloween candy, but that's gone. So, what's up? Okay, we used to go out, right?",PENNY,BBT,1,train
1_S12E04_076,"I looked online. She doesn't have an Instagram, which means she's either 80 or something's wrong with her.","Okay, listen, I'm really worried about this whole Raj thing. I know, he's so desperate to get married, which is weird, because I can't imagine we make it look that great. I know, right? You know, if this woman's gonna be around, I think we should check her out a little.",PENNY,BBT,1,train
2_534,"Oh, come on!","When did I say you were boring?! Oh my God, I remember now! We were playing chess! Phoebe! You and I have",PHOEBE,FRIENDS,0,train
1_10748,"There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc.","Howard and Bernadette, Raj and his girlfriend, Penny and Chardonnay, Penny and you. There isn't any ranking. And if there were, we wouldn't be at the bottom of it. Yeah, and actually, I drink Sauvignon Blanc. That's the part you have a problem with? Relax.",AMY,BBT,1,train
2_295,Nobody sees the king!,"Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed. Look, it's like I told you, there's nothing I can do. You signed for it, Monica Velula Geller. All right, Jester man, look we wanna see the king.",PERSON,FRIENDS,0,train
1_S09E02_271,"Dude, just because we're best friends doesn't mean that I have to tell you everything that goes on.","You guys have any idea how much it costs to see a marriage counselor? $250 an hour. Why? How do you know? Bernadette and I have occasionally gone to one to, you know, stay on top of things. And I'm just hearing about this now?",HOWARD,BBT,0,train
2_339,Thank you.,"I have a question. Umm, I used your pen to draw on my friend's face. A beard and a moustache.",ROSS,FRIENDS,0,train
2_182,The liberarche marquee at Caesar's palace,"Whop, it is really coming down. Whats coming down?",DOROTHY,GOLDENGIRLS,1,train
1_S11E22_149,"If there's someone more relentless than you, I'd like to meet them.","Yeah, you-you just have to be patient. But what if while I'm being patient, someone more relentless than me badgers their university into giving them money?",HOWARD,BBT,1,train
2_79,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...","Oh, great. Although I did sit down where there wasn't a chair. By the way, Ross dropped by a box of your stuff. Oh, well, I guess I had that one coming.",RACHEL,FRIENDS,0,train
1_S12E03_061,You'’re the one who said you wanted to read more.,"Enjoying your book? So much. Why do you keep poking at it? Fine, I'’m shopping on my phone.",HOWARD,BBT,0,train
2_369,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||","Get up What? You're in my seat How is it your seat? Cause I was sitting there But then you left But its not like I went to Spain, I went to the bathroom , you knew I was coming back. Whats the big deal? The big deal is that I was sitting there last, so.. that's my seat Actually, the last place you were sitting was in there You guys, you know what? it doesn't matter. Because you both have to go get dressed before the big vein in my head pops!",CHANDLER,FRIENDS,1,train
1_S12E12_371,They wanted you?,"Really? Zack wanted you to donate your genetic material for his baby? Yeah. So I'd be helping out a couple who really want a baby, and they were gonna pay us, and Penny freaked out about it. That doesn't make any sense. I know.",SHELDON,BBT,1,train
1_7186,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes.","and she makes me Froot Loops. Go with gay story, people are more accepting of that. Actually, Froot Loops just got married to a girl. Congratulations. Thanks, we decided to do it before the launch. You and Mrs. Loops have a big wedding?",HOWARD,BBT,0,train
1_S11E12_237,Why can't Amy drive you?,"Leonard, quick. I need you to get me to Arcadia within the hour. The train store's having a sale.",LEONARD,BBT,0,train
1_S11E08_142,Great. I want answers and he'd better give them to us.,"Well, he better not be working on our guidance system. That was my idea. Why don't we call Colonel Williams and find out what's going on.",HOWARD,BBT,0,train
1_S11E08_351,Yes. Why don't you run get me a can of Pringles.,"So what do you think? Can you make it work? Uh, I just need to use the cross section to calculate the probability of the interaction. Can we help?",OTHER,BBT,0,train
2_450,If only there was something in your head to control the things you say.,"Remember what happened the last time I did an interview for them? I said I write a lot of my own lines, then the writers got mad and made my character fall down the elevator shaft. So who knows what I might say this time.",CHANDLER,FRIENDS,1,train
1_S11E06_187,"You want to lie down, watch a movie?","Where did you get a bell? App store. (bell ringing) Fun. Let me see. (chuckles) When you catch me, you can have it back.",HOWARD,BBT,0,train
2_134,Paper cut!,"I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah!",CHANDLER,FRIENDS,0,train
1_S11E10_009,"(knocking) Hey, you had unprotected sex with Howard. You deserve to be miserable.","This was a good idea. It's been a long time since we've had girls' night. Yeah, it's so nice to have a relaxing evening at home doing nothing. Yeah, really breaks up the other 30 days I've spent on bed rest doing nothing. Well, tonight we're gonna make you forget all that. You're gonna make me forget I've been stuck in bed while a baby uses my bladder as a kickball?",PENNY,BBT,0,train
2_73,"Oh my god, you almost gave me a heart attack!","Okay, I am officially unpacked. Thanks for helping me man. Joey?",CHANDLER,FRIENDS,1,train
2_421,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,"Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",CHANDLER,FRIENDS,1,train
3_S06E03_366,The-the same way we can buy America and everything in it.,"You guys, there's really no other option. -Yes, there is. -What? No. Okay, if Hooli won't sell us Foxhole... -we could just buy Hooli. -(laughs) Right. Yeah.",RICHARD,SV,1,train
1_S12E04_204,"Oh, I've been trying to get in touch with him, but I never heard back. Is he okay?",- Tam Nguyen? - Yeah. Yes. Is my son done with his tour? No idea. We're actually friends of Sheldon Cooper.,OTHER,BBT,0,train
1_S12E09_307,"What, the alphabet?","Okay, so walk up to that chest and push X. X. Push X. Which one's X? The one with the X on it. Take it easy, I'm new at this.",OTHER,BBT,1,train
2_498,"Uh, so how many cameras are actually on you.","Where's Monica? Over here Dad How to you zoom out? There she is Some girl ate Monica Shut up, the camera adds 10 pounds.",CHANDLER,FRIENDS,1,train
2_341,"Well, I'd gotten Judy pregnant. I still don't know how that happened.","I remember when we first got engaged. Oh, I don't think I ever heard that story.",PERSON,FRIENDS,1,train
2_181,Yeah! Look!,Oh but look! That's gonna leave a stain! Rach! Hey! It's fine! You're at Joey's! Really?,JOEY,FRIENDS,0,train
1_S09E21_401,Better than watching a guy in a fur cloak Ride a girl's bike? Nope.,"Hey, jon snow! How come your horse has a basket on it? How come your head has your face on it? They don't wear bicycle helmets in game of thrones. You're thematically inaccurate, But I applaud your commitment to safety. Don't you guys have anything better to do?",LEONARD,BBT,1,train
1_S11E10_228,"while we're apart, can I see other needy Indian men?","Why not? 15 years of constant ridicule. I-I think our relationship has become toxic. Uh, what are you saying? I think you and I need to spend some time away from each other. Look, I... I can see you're upset, but... I'm gonna need some ground rules. I mean,",HOWARD,BBT,1,train
1_4967,We might be starting to zero in on your problem.,"Are you guys doing okay? Leonard and I are fine, but I think Raj needs to meet a girl really soon. Well, that shouldn't be too hard. He's such a cutie. Thank you, but ""cute"" is for bunnies. I want to be something with sex appeal, like... like a labradoodle.
Labradoodle?",LEONARD,BBT,1,train
1_S11E06_249,"Well, you're... I can get the baby.","(light knocking) Hi, guys. Wanted to check in and see how you two were doing. We're okay. Yeah, hanging out in bed with my wife, thawing out some frozen peas in my pants-- living the dream. (Halley crying) Oh, I'll get her. I thought Raj was helping you out. No, he had to work. Plus, he has a quota for the amount of Indian servant jokes he can tolerate, and, apparently, I filled it.",PENNY,BBT,0,train
1_6766,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,"And I'm super smart, so it's probably true. Hey, I've been training in the field of neurobiology for 12 years. You've been here for three hours, and you've spent one of them in the bathroom. I'm sorry! It takes me a while to get things going on an unfamiliar toilet. Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",SHELDON,BBT,0,train
1_S12E05_030,"Hmm, yeah, but somehow, you manage.","Oh, Howard, uh, this is Andrea. She's the director of the planetarium. Hi. Nice to meet you. I'm Howard Wolowitz. Engineer, husband, father... (CHUCKLES) ...astronaut. Really? You're an astronaut? Well, I don't like to brag.",RAJ,BBT,1,train
1_S12E01_248,"You know, I cut you a lot of slack cause you come from another country, but you've been here a long time.","Hey, check out what Neil deGrasse Tyson just tweeted. ""I've been informed that some random, attention-seeking nobody took a cheap shot at me on the local news."" That's me. Guys, he's talking about me!",HOWARD,BBT,1,train
1_1189,"I'm sorry, I am not going back to the Renaissance fair.","That's enough. Call me. Right. Okay, good night. What? Had a great time. Ciao.",SHELDON,BBT,0,train
1_S10E01_197,"Yeah, special, like that.","Here you are, Mother. Thank you. I'm glad you decided to stay. It's gonna be special for Penny and me to share this with you. I can't wait for this day to be over.",LEONARD,BBT,1,train
